start,end,duration_hours
2019-12-23 20:25:00,2019-12-23 20:35:00,0.16666666666666666
2020-03-27 23:30:00,2020-03-27 23:40:00,0.16666666666666666
2020-03-27 23:50:00,2020-03-28 12:50:00,13.0
2020-03-28 12:55:00,2020-03-29 13:50:00,24.916666666666668
2020-03-29 13:55:00,2020-03-29 14:00:00,0.08333333333333333
2020-03-29 14:05:00,2020-03-29 14:10:00,0.08333333333333333
2020-03-29 14:15:00,2020-03-29 20:55:00,6.666666666666667
2020-03-29 21:00:00,2020-03-29 22:25:00,1.4166666666666667
2020-03-29 22:30:00,2020-03-30 03:45:00,5.25
2020-03-30 03:50:00,2020-03-30 04:15:00,0.4166666666666667
2020-03-30 04:20:00,2020-03-30 14:40:00,10.333333333333334
